artist_original_name,artist_spotify_name,artist_id,artist_genres,track_name,track_id,track_duration,album_name,album_id,album_release_date
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",A Flor - Ao Vivo,3j6twYGGDPLQ3EruZXgHJb,211368,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Além do Que Se Vê - Ao Vivo,2rWNdkro3KLaWdbAtBLJOL,224813,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Retrato Pra Iaiá - Ao Vivo,66RcIgW1qU4wCyLmWNatQ3,228077,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Vencedor - Ao Vivo,7KRBTvR93d6uh11lTiVgg3,192907,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Vento - Ao Vivo,7kNDYZedAxHVoAELVEoVjL,221798,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Todo Carnaval Tem Seu Fim - Ao Vivo,1NuHZ1dapUtGzJggvsBJyV,248523,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Condicional - Ao Vivo,31ONkTk9DGi4gWmQUfRvnh,210460,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Corre Corre - Ao Vivo,6I3FEdunYM9FM7j3D0u7j6,196304,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Primeiro Andar - Ao Vivo,3cjZu53lpUYQLxrbNZFxtY,263165,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",A Outra - Ao Vivo,5hkJw22r2RCNrED3YwUttU,237250,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Morena - Ao Vivo,6oeJ5AkgFRtc4ulqWNKuhg,180756,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Pois É - Ao Vivo,2eulSJyEnZvoOy43biFalP,225621,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Sentimental - Ao Vivo,04SZq5X98v2Gsf1NUX7OFH,327822,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Samba a Dois - Ao Vivo,7f71hkhAcmQREHjzDDp0Zq,200904,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Tenha Dó - Ao Vivo,0ynKKoSLNysGCqCFq87ZJn,192579,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Quem Sabe - Ao Vivo,64ph8tHStqa3wP8oQINfsJ,137251,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Descoberta - Ao Vivo,6oltXO0yx3QfdftXJZZg9K,158760,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Anna Júlia - Ao Vivo,2THOhu2Pk2P1JtXKTpr1rP,214866,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Velho e o Moço - Ao Vivo,4Dora8P1qogMKlDOUxnlBs,246223,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Paquetá - Ao Vivo,4c3MJlfVQrSzYXJGLdXwtY,198766,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Do Sétimo Andar - Ao Vivo,0rytDV8F1itMnc9Yc8zx1m,242530,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Último Romance - Ao Vivo,0IllPpOxsiQ986aFyqIDjw,257496,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",De Onde Vem a Calma - Ao Vivo,5aXPvYLh52uGMnucPTvPt0,251471,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Conversa de Botas Batidas - Ao Vivo,3Iibb3umopLK5z2lZNwKM7,288723,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Deixa o Verão - Ao Vivo,1e9VhGfHKQJuNkI5iJXonh,175313,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Azedume - Ao Vivo,5TLW2fHx4PmWNeTszmRj4J,89503,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Pierrot - Ao Vivo,0rXw4jpQ9jdM4B9EuQgOU1,196736,Los Hermanos 2019 (Ao Vivo),6W5Z25Wocc7R7PNl5a1nQK,2020-05-14
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Dois Barcos - Ao Vivo,47p5wgY06e6TcqOTWVLvLP,290906,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Primeiro Andar - Ao Vivo,0TOY3m2ZjGHsQT3X1r1r56,264826,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Além do Que Se Vê - Ao Vivo,7d8fMza7qAM0AlvcMbQwpL,232720,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Retrato para Iaiá - Ao Vivo,2KGdet7DaqmZ9xHQvSX3Hm,225893,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Vento - Ao Vivo,7GuOxoXycwTwidZCdEqhIs,220800,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Vencedor - Ao Vivo,4REVNoyL6jCjavE343N4Ol,201986,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Último Romance - Ao Vivo,3Pssl5CAjQVYMJDlPphGUb,263733,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",A Outra - Ao Vivo,0e8pEB3bbByXxQlMTK0FsQ,242826,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Velho e o Moço - Ao Vivo,2bPKA1IUl4LkIu4ENm5rEK,246360,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Sentimental - Ao Vivo,18F1UxaZT8p45z40pPtlrf,328493,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Cara Estranho - Ao Vivo,4CfodGcOm0cfO0ajUMGTEt,191186,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",A Flor - Ao Vivo,6h5zVJGMPBdUnRHP8N6NE9,206293,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Anna Júlia - Ao Vivo,3vGvMhuNgM3KVuwHEwZWwI,226546,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Todo Carnaval Tem Seu Fim - Ao Vivo,6L08j2gISCCXQRteeb6ueO,284720,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,5O0RXUfsKQONx3HPuQK0Pj,2009-02-11
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Dois Barcos,6zlXvUkpVvD3Jp4ytl7YHt,280653,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Primeiro Andar,4KVXJPlehnwtOKrCYw0tjN,258093,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Fez-Se Mar,4c0vw1pUU56g8y3ZXuoiT3,253093,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Paquetá,3BGI6dOWcxkoF2NyMXqtoG,178533,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Os Pássaros,6iiCU8hsxlieC4tmDzJtr5,233546,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Morena,6kJmZqhB2Pf2442GOCAohB,178946,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Vento,4PCyzOTAB7zfJaxaS1uLSY,213866,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Horizonte Distante,3quXthNv1fgG9vJXEGYARf,216413,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Condicional,7wfG6wEX3kCA97l3gzZEjo,208186,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Sapato Novo,2eF5RcEVjhCrAR6Y4jBWyo,252986,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Pois é,35FvM6KK1NtLCMCjpro1st,204026,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",É de Lágrima,781vuF0NQ7MIzA6MVN9dO6,270226,"""4""",4EJqJrgvnY9HeXVc1gWSlr,2005-07-20
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Samba a Dois,1YA45ebLWaMLq88FinN8RT,197906,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Vencedor,450D51F9j97GfKw7Jms1fg,200026,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Tá Bom,41ogaJbAuFHioAi4FFirz6,138746,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Último Romance,0ZPquQV2aKmDfwPjvMdvRp,263440,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Do Sétimo Andar,2lRYo9P94uOgwTnGGH5DZr,226946,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",A Outra,42lqBT5a04LkFHjiuVVBHY,215200,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Cara Estranho,0U3PYx4oAytrHxO0ZG1pwW,205506,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Velho e o Moço,5VGiW8DAeihJBsaRrBqf8C,243000,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Além do Que Se Vê,4l4wZSPLrRwtIsvlq5JlG1,230746,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",O Pouco Que Sobrou,4naGOnCRZ3TEtt1cfLfeOJ,183853,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Conversa de Botas Batidas,42yUlhx59y7G7EmMx5hKc0,240800,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Deixa o Verão,2TXO54YCXHrP131SwQ3azF,159933,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Do Lado de Dentro,1RR7Z1HMK6eIwr6edtcmAk,163533,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Um Par,6Fw0I1fDME2xFSmjAwgVxJ,177813,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",De Onde Vem a Calma,2nExlSafQb2nnabj1A6cI3,250173,Ventura,7KMAiyOVyJLIqWxsWD7Lmd,2003-07-05
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Todo Carnaval Tem Seu Fim,7KUjWJJiYjasHOlNdnYd55,264026,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",A Flor,14IzkK3IZfcIMWnriKclKo,207040,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Retrato Pra Iaia,1aZCM7CEdgKkGHGJrzwIR7,237266,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Assim Será,5pCOMZ1jo9JIqXno3qdoum,216160,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Casa Pré-Fabricada,48aum3DqFk35mK59Ji9h5z,175440,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Cadê Teu Suin?,4NDwuJemK7y0mo9JB4PRzB,155760,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Sentimental,6Zv4HVHfadVo3JQSSbwY7r,309266,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Cher Antoine,28yKJf5LNOIOTASMThamtG,149173,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Deixa Estar,79DbsnxIgDIP6lnlATussn,210826,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Mais uma Canção,1Uv4qTg9C1lqv6WpdOkz7E,251533,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Fingi na Hora Rir,73xBtPtkDL33I1JT36SrnY,250800,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Veja Bem Meu Bem,1bCxd4XhDcJJsEqVfmMa4o,280306,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Tão Sozinho,11WkaBWR1JPTs4ktJkQjXF,78933,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
Los Hermanos,Los Hermanos,7Brxri4l1ATShikyHXsEr6,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",Adeus Você,7KF2jnp3QIwcl7QJP5i5nW,178893,Bloco Do Eu Sozinho,002IhaQrqlVoyLhsTlzLd8,2001-06-01
